,name,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,Target_Output
0,Daniel Langley,0.0,0,0,0,0,0.0,606,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,1,0,0
1,Bailey Peacock-Farrell,-0.5,0,0,0,0,0.0,99,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,1,0,0
2,Andy Lonergan,-1.0,0,0,0,0,0.0,639,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,40,0,0,0
3,Zack Steffen,0.0,0,0,0,0,0.0,538,0,0,0.0,0.0,0,0,0,0,0,4,1,0.0,0,44,0,0,0
4,Fabricio Agosto Ramírez,-0.5,0,0,0,0,0.0,171,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
5,Karl Darlow,2.1,0,0,10,0,0.0,325,2,0,2.5,24.8,90,0,0,0,3,2,3,0.0,1,50,1,1,2
6,Bernd Leno,0.0,0,0,0,0,0.0,8,0,0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,50,0,0,2
7,Illan Meslier,3.8,0,3,34,1,0.0,213,0,0,2.3,23.4,90,0,0,0,3,0,2,0.0,10,47,1,0,0
8,Sam Johnstone,0.3,0,0,17,0,0.0,417,2,0,3.1,30.8,90,0,0,0,4,0,2,0.0,2,45,0,0,4
9,Edouard Mendy,5.3,0,0,18,0,0.0,548,1,0,2.3,22.8,90,0,0,0,3,2,1,0.0,3,51,0,0,0
10,Claudio Bravo,0.0,0,0,0,0,0.0,267,0,0,0.0,0.0,0,0,0,0,0,4,1,0.0,0,45,0,0,0
11,Matija Sarkic,0.0,0,0,0,0,0.0,472,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,44,1,0,0
12,Alphonse Areola,3.4,0,0,24,1,0.0,516,0,0,1.1,10.8,90,0,0,0,1,0,0,0.0,6,45,1,0,6
13,Jack Butland,0.0,0,0,0,0,0.0,586,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,45,0,0,0
14,Robin Olsen,0.3,0,0,13,0,0.0,573,3,0,2.1,21.4,90,0,0,0,2,3,3,0.0,1,45,0,0,1
15,Alisson Ramses Becker,2.1,0,0,6,0,0.0,252,4,0,0.4,3.8,90,0,0,0,1,4,1,0.0,0,59,1,0,2
16,Kamil Miazek,0.0,0,0,0,0,0.0,208,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,40,1,0,0
17,Caoimhin Kelleher,0.5,0,0,0,0,0.0,560,0,0,0.0,0.0,0,0,0,0,0,4,1,0.0,0,45,1,0,0
18,Marek Rodák,-0.5,0,0,0,0,0.0,186,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,43,1,0,0
19,Joe Hart,1.0,0,0,0,0,0.0,482,0,0,0.0,0.0,0,0,0,0,0,0,2,0.0,0,43,1,0,0
20,Mark Gillespie,0.0,0,0,0,0,0.0,488,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,43,1,0,0
21,Harry Lewis,0.0,0,0,0,0,0.0,625,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,40,0,0,0
22,Martin Dubravka,0.0,0,0,0,0,0.0,326,0,0,0.0,0.0,0,0,0,0,0,2,3,0.0,0,48,1,0,0
23,Mathew Ryan,1.2,0,0,22,0,0.0,70,1,0,4.6,45.6,90,0,0,0,7,0,1,0.0,4,42,0,0,0
24,Lee Grant,0.5,0,0,0,0,0.0,604,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,40,1,0,0
25,Jason Steele,0.5,0,0,0,0,0.0,528,0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,40,0,0,0
26,Dean Henderson,0.5,0,0,0,0,0.0,305,0,0,0.0,0.0,0,0,0,0,0,3,3,0.0,0,52,1,0,0
27,Andreas Söndergaard,-0.5,0,0,0,0,0.0,617,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,40,1,0,0
28,Willy Caballero,0.5,0,0,0,0,0.0,101,0,0,0.0,0.0,0,0,0,0,0,2,1,0.0,0,47,0,0,0
